Year,Gebietseinheit,Land der Staatsangehörigkeit,Units,GeoCode,Value
2011,Holzminden,Türkei,Veränderung gegenüber 2005 in Prozent,K03255,-15
2011,Nienburg (Weser),Türkei,Veränderung gegenüber 2005 in Prozent,K03256,-21
2011,Schaumburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03257,-19
2011,Statistische Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K032,-10
2011,Celle,Türkei,Veränderung gegenüber 2005 in Prozent,K03351,-26
2011,Cuxhaven,Türkei,Veränderung gegenüber 2005 in Prozent,K03352,-17
2011,Harburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03353,-15
2011,Lüchow-Dannenberg,Türkei,Veränderung gegenüber 2005 in Prozent,K03354,2
2011,Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03355,-13
2011,Osterholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03356,-14
2011,Rotenburg (Wümme),Türkei,Veränderung gegenüber 2005 in Prozent,K03357,-21
2011,Heidekreis,Türkei,Veränderung gegenüber 2005 in Prozent,K03358,-21
2011,Stade,Türkei,Veränderung gegenüber 2005 in Prozent,K03359,-4
2011,Uelzen,Türkei,Veränderung gegenüber 2005 in Prozent,K03360,-29
2011,Verden,Türkei,Veränderung gegenüber 2005 in Prozent,K03361,-17
2011,Statistische Region Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K033,-17
2011,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03401,-18
2011,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03402,-11
2011,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03403,-17
2011,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03404,-9
2011,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03405,-18
2011,Ammerland,Türkei,Veränderung gegenüber 2005 in Prozent,K03451,-20
2011,Aurich,Türkei,Veränderung gegenüber 2005 in Prozent,K03452,-19
2011,Cloppenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03453,-11
2011,Emsland,Türkei,Veränderung gegenüber 2005 in Prozent,K03454,-15
2011,Friesland,Türkei,Veränderung gegenüber 2005 in Prozent,K03455,-21
2011,Grafschaft Bentheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03456,-15
2011,Leer,Türkei,Veränderung gegenüber 2005 in Prozent,K03457,-35
2011,Oldenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03458,-20
2011,Osnabrück,Türkei,Veränderung gegenüber 2005 in Prozent,K03459,-11
2011,Vechta,Türkei,Veränderung gegenüber 2005 in Prozent,K03460,-8
2011,Wesermarsch,Türkei,Veränderung gegenüber 2005 in Prozent,K03461,-20
2011,Wittmund,Türkei,Veränderung gegenüber 2005 in Prozent,K03462,-32
2011,Statistische Region Weser-Ems,Türkei,Veränderung gegenüber 2005 in Prozent,K034,-15
2011,Niedersachsen,Türkei,Veränderung gegenüber 2005 in Prozent,K030,-12
2012,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03101,-10
2012,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03102,-12
2012,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03103,7
2012,Gifhorn,Türkei,Veränderung gegenüber 2005 in Prozent,K03151,-13
2012,Goslar,Türkei,Veränderung gegenüber 2005 in Prozent,K03153,-17
2012,Helmstedt,Türkei,Veränderung gegenüber 2005 in Prozent,K03154,-19
2012,Northeim,Türkei,Veränderung gegenüber 2005 in Prozent,K03155,-23
2012,Peine,Türkei,Veränderung gegenüber 2005 in Prozent,K03157,-14
2012,Wolfenbüttel,Türkei,Veränderung gegenüber 2005 in Prozent,K03158,-25
2012,Göttingen,Türkei,Veränderung gegenüber 2005 in Prozent,K03159,-17
2012,Statistische Region Braunschweig,Türkei,Veränderung gegenüber 2005 in Prozent,K031,-14
2012,Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K03241,-8
2012,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in Prozent,K03241001,-9
2012,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in Prozent,K03241999,-8
2012,Diepholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03251,-12
2012,Hameln-Pyrmont,Türkei,Veränderung gegenüber 2005 in Prozent,K03252,-12
2012,Hildesheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03254,-18
2012,Holzminden,Türkei,Veränderung gegenüber 2005 in Prozent,K03255,-19
2012,Nienburg (Weser),Türkei,Veränderung gegenüber 2005 in Prozent,K03256,-24
2012,Schaumburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03257,-22
2012,Statistische Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K032,-12
2012,Celle,Türkei,Veränderung gegenüber 2005 in Prozent,K03351,-28
2012,Cuxhaven,Türkei,Veränderung gegenüber 2005 in Prozent,K03352,-20
2012,Harburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03353,-16
2012,Lüchow-Dannenberg,Türkei,Veränderung gegenüber 2005 in Prozent,K03354,-9
2012,Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03355,-18
2012,Osterholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03356,-19
2012,Rotenburg (Wümme),Türkei,Veränderung gegenüber 2005 in Prozent,K03357,-23
2012,Heidekreis,Türkei,Veränderung gegenüber 2005 in Prozent,K03358,-24
2012,Stade,Türkei,Veränderung gegenüber 2005 in Prozent,K03359,-7
2012,Uelzen,Türkei,Veränderung gegenüber 2005 in Prozent,K03360,-31
2012,Verden,Türkei,Veränderung gegenüber 2005 in Prozent,K03361,-21
2012,Statistische Region Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K033,-20
2012,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03401,-19
2012,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03402,-9
2012,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03403,-19
2012,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03404,-11
2012,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03405,-22
2012,Ammerland,Türkei,Veränderung gegenüber 2005 in Prozent,K03451,-23
2012,Aurich,Türkei,Veränderung gegenüber 2005 in Prozent,K03452,-21
2012,Cloppenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03453,-16
2012,Emsland,Türkei,Veränderung gegenüber 2005 in Prozent,K03454,-19
2012,Friesland,Türkei,Veränderung gegenüber 2005 in Prozent,K03455,-24
2012,Grafschaft Bentheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03456,-19
2012,Leer,Türkei,Veränderung gegenüber 2005 in Prozent,K03457,-37
2012,Oldenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03458,-22
2012,Osnabrück,Türkei,Veränderung gegenüber 2005 in Prozent,K03459,-14
2012,Vechta,Türkei,Veränderung gegenüber 2005 in Prozent,K03460,-13
2012,Wesermarsch,Türkei,Veränderung gegenüber 2005 in Prozent,K03461,-23
2012,Wittmund,Türkei,Veränderung gegenüber 2005 in Prozent,K03462,-37
2012,Statistische Region Weser-Ems,Türkei,Veränderung gegenüber 2005 in Prozent,K034,-17
2012,Niedersachsen,Türkei,Veränderung gegenüber 2005 in Prozent,K030,-14
2013,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03101,-11
2013,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03102,-14
2013,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03103,7
2013,Gifhorn,Türkei,Veränderung gegenüber 2005 in Prozent,K03151,-13
2013,Goslar,Türkei,Veränderung gegenüber 2005 in Prozent,K03153,-18
2013,Helmstedt,Türkei,Veränderung gegenüber 2005 in Prozent,K03154,-20
2013,Northeim,Türkei,Veränderung gegenüber 2005 in Prozent,K03155,-27
2013,Peine,Türkei,Veränderung gegenüber 2005 in Prozent,K03157,-16
2013,Wolfenbüttel,Türkei,Veränderung gegenüber 2005 in Prozent,K03158,-27
2013,Göttingen,Türkei,Veränderung gegenüber 2005 in Prozent,K03159,-18
2013,Statistische Region Braunschweig,Türkei,Veränderung gegenüber 2005 in Prozent,K031,-15
2013,Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K03241,-10
2013,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in Prozent,K03241001,-10
2013,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in Prozent,K03241999,-9
2013,Diepholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03251,-13
2013,Hameln-Pyrmont,Türkei,Veränderung gegenüber 2005 in Prozent,K03252,-14
2013,Hildesheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03254,-18
2013,Holzminden,Türkei,Veränderung gegenüber 2005 in Prozent,K03255,-21
2013,Nienburg (Weser),Türkei,Veränderung gegenüber 2005 in Prozent,K03256,-27
2013,Schaumburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03257,-24
2013,Statistische Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K032,-13
2013,Celle,Türkei,Veränderung gegenüber 2005 in Prozent,K03351,-31
2013,Cuxhaven,Türkei,Veränderung gegenüber 2005 in Prozent,K03352,-24
2013,Harburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03353,-16
2013,Lüchow-Dannenberg,Türkei,Veränderung gegenüber 2005 in Prozent,K03354,0
2013,Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03355,-19
2013,Osterholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03356,-20
2013,Rotenburg (Wümme),Türkei,Veränderung gegenüber 2005 in Prozent,K03357,-24
2013,Heidekreis,Türkei,Veränderung gegenüber 2005 in Prozent,K03358,-26
2013,Stade,Türkei,Veränderung gegenüber 2005 in Prozent,K03359,-7
2013,Uelzen,Türkei,Veränderung gegenüber 2005 in Prozent,K03360,-29
2013,Verden,Türkei,Veränderung gegenüber 2005 in Prozent,K03361,-25
2013,Statistische Region Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K033,-22
2013,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03401,-21
2013,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03402,-10
2013,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03403,-21
2013,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03404,-11
2013,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03405,-23
2013,Ammerland,Türkei,Veränderung gegenüber 2005 in Prozent,K03451,-24
2013,Aurich,Türkei,Veränderung gegenüber 2005 in Prozent,K03452,-19
2013,Cloppenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03453,-19
2013,Emsland,Türkei,Veränderung gegenüber 2005 in Prozent,K03454,-22
2013,Friesland,Türkei,Veränderung gegenüber 2005 in Prozent,K03455,-28
2013,Grafschaft Bentheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03456,-21
2013,Leer,Türkei,Veränderung gegenüber 2005 in Prozent,K03457,-39
2013,Oldenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03458,-26
2013,Osnabrück,Türkei,Veränderung gegenüber 2005 in Prozent,K03459,-15
2013,Vechta,Türkei,Veränderung gegenüber 2005 in Prozent,K03460,-16
2013,Wesermarsch,Türkei,Veränderung gegenüber 2005 in Prozent,K03461,-27
2013,Wittmund,Türkei,Veränderung gegenüber 2005 in Prozent,K03462,-40
2013,Statistische Region Weser-Ems,Türkei,Veränderung gegenüber 2005 in Prozent,K034,-19
2013,Niedersachsen,Türkei,Veränderung gegenüber 2005 in Prozent,K030,-16
2014,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03101,-11
2014,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03102,-15
2014,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03103,8
2014,Gifhorn,Türkei,Veränderung gegenüber 2005 in Prozent,K03151,-14
2014,Goslar,Türkei,Veränderung gegenüber 2005 in Prozent,K03153,-20
2014,Helmstedt,Türkei,Veränderung gegenüber 2005 in Prozent,K03154,-21
2014,Northeim,Türkei,Veränderung gegenüber 2005 in Prozent,K03155,-30
2014,Peine,Türkei,Veränderung gegenüber 2005 in Prozent,K03157,-19
2014,Wolfenbüttel,Türkei,Veränderung gegenüber 2005 in Prozent,K03158,-29
2014,Göttingen,Türkei,Veränderung gegenüber 2005 in Prozent,K03159,-19
2014,Statistische Region Braunschweig,Türkei,Veränderung gegenüber 2005 in Prozent,K031,-16
2014,Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K03241,-10
2014,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in Prozent,K03241001,-11
2014,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in Prozent,K03241999,-9
2014,Diepholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03251,-18
2014,Hameln-Pyrmont,Türkei,Veränderung gegenüber 2005 in Prozent,K03252,-14
2014,Hildesheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03254,-19
2014,Holzminden,Türkei,Veränderung gegenüber 2005 in Prozent,K03255,-23
2014,Nienburg (Weser),Türkei,Veränderung gegenüber 2005 in Prozent,K03256,-29
2014,Schaumburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03257,-26
2014,Statistische Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K032,-14
2014,Celle,Türkei,Veränderung gegenüber 2005 in Prozent,K03351,-33
2014,Cuxhaven,Türkei,Veränderung gegenüber 2005 in Prozent,K03352,-26
2014,Harburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03353,-16
2014,Lüchow-Dannenberg,Türkei,Veränderung gegenüber 2005 in Prozent,K03354,-1
2014,Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03355,-22
2014,Osterholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03356,-23
2014,Rotenburg (Wümme),Türkei,Veränderung gegenüber 2005 in Prozent,K03357,-27
2014,Heidekreis,Türkei,Veränderung gegenüber 2005 in Prozent,K03358,-28
2014,Stade,Türkei,Veränderung gegenüber 2005 in Prozent,K03359,-8
2014,Uelzen,Türkei,Veränderung gegenüber 2005 in Prozent,K03360,-28
2014,Verden,Türkei,Veränderung gegenüber 2005 in Prozent,K03361,-27
2014,Statistische Region Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K033,-23
2014,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03401,-22
2014,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03402,-12
2014,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03403,-23
2014,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03404,-13
2014,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03405,-24
2014,Ammerland,Türkei,Veränderung gegenüber 2005 in Prozent,K03451,-29
2014,Aurich,Türkei,Veränderung gegenüber 2005 in Prozent,K03452,-18
2014,Cloppenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03453,-20
2014,Emsland,Türkei,Veränderung gegenüber 2005 in Prozent,K03454,-23
2014,Friesland,Türkei,Veränderung gegenüber 2005 in Prozent,K03455,-34
2014,Grafschaft Bentheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03456,-23
2014,Leer,Türkei,Veränderung gegenüber 2005 in Prozent,K03457,-41
2014,Oldenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03458,-31
2014,Osnabrück,Türkei,Veränderung gegenüber 2005 in Prozent,K03459,-17
2014,Vechta,Türkei,Veränderung gegenüber 2005 in Prozent,K03460,-16
2014,Wesermarsch,Türkei,Veränderung gegenüber 2005 in Prozent,K03461,-27
2014,Wittmund,Türkei,Veränderung gegenüber 2005 in Prozent,K03462,-39
2014,Statistische Region Weser-Ems,Türkei,Veränderung gegenüber 2005 in Prozent,K034,-21
2014,Niedersachsen,Türkei,Veränderung gegenüber 2005 in Prozent,K030,-17
2015,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03101,-14
2015,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03102,-16
2015,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03103,9
2015,Gifhorn,Türkei,Veränderung gegenüber 2005 in Prozent,K03151,-14
2015,Goslar,Türkei,Veränderung gegenüber 2005 in Prozent,K03153,-21
2015,Helmstedt,Türkei,Veränderung gegenüber 2005 in Prozent,K03154,-24
2015,Northeim,Türkei,Veränderung gegenüber 2005 in Prozent,K03155,-30
2015,Peine,Türkei,Veränderung gegenüber 2005 in Prozent,K03157,-19
2015,Wolfenbüttel,Türkei,Veränderung gegenüber 2005 in Prozent,K03158,-30
2015,Göttingen,Türkei,Veränderung gegenüber 2005 in Prozent,K03159,-19
2015,Statistische Region Braunschweig,Türkei,Veränderung gegenüber 2005 in Prozent,K031,-17
2015,Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K03241,-11
2015,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in Prozent,K03241001,-12
2015,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in Prozent,K03241999,-10
2015,Diepholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03251,-17
2015,Hameln-Pyrmont,Türkei,Veränderung gegenüber 2005 in Prozent,K03252,-14
2015,Hildesheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03254,-20
2015,Holzminden,Türkei,Veränderung gegenüber 2005 in Prozent,K03255,-25
2015,Nienburg (Weser),Türkei,Veränderung gegenüber 2005 in Prozent,K03256,-30
2015,Schaumburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03257,-28
2015,Statistische Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K032,-15
2015,Celle,Türkei,Veränderung gegenüber 2005 in Prozent,K03351,-36
2015,Cuxhaven,Türkei,Veränderung gegenüber 2005 in Prozent,K03352,-26
2015,Harburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03353,-16
2015,Lüchow-Dannenberg,Türkei,Veränderung gegenüber 2005 in Prozent,K03354,0
2015,Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03355,-23
2015,Osterholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03356,-27
2015,Rotenburg (Wümme),Türkei,Veränderung gegenüber 2005 in Prozent,K03357,-29
2015,Heidekreis,Türkei,Veränderung gegenüber 2005 in Prozent,K03358,-29
2015,Stade,Türkei,Veränderung gegenüber 2005 in Prozent,K03359,-9
2015,Uelzen,Türkei,Veränderung gegenüber 2005 in Prozent,K03360,-27
2015,Verden,Türkei,Veränderung gegenüber 2005 in Prozent,K03361,-29
2015,Statistische Region Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K033,-25
2015,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03401,-23
2015,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03402,-19
2015,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03403,-26
2015,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03404,-15
2015,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03405,-27
2015,Ammerland,Türkei,Veränderung gegenüber 2005 in Prozent,K03451,-30
2015,Aurich,Türkei,Veränderung gegenüber 2005 in Prozent,K03452,-15
2015,Cloppenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03453,-22
2015,Emsland,Türkei,Veränderung gegenüber 2005 in Prozent,K03454,-24
2015,Friesland,Türkei,Veränderung gegenüber 2005 in Prozent,K03455,-39
2015,Grafschaft Bentheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03456,-25
2015,Leer,Türkei,Veränderung gegenüber 2005 in Prozent,K03457,-40
2015,Oldenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03458,-34
2015,Osnabrück,Türkei,Veränderung gegenüber 2005 in Prozent,K03459,-19
2015,Vechta,Türkei,Veränderung gegenüber 2005 in Prozent,K03460,-18
2015,Wesermarsch,Türkei,Veränderung gegenüber 2005 in Prozent,K03461,-27
2015,Wittmund,Türkei,Veränderung gegenüber 2005 in Prozent,K03462,-43
2015,Statistische Region Weser-Ems,Türkei,Veränderung gegenüber 2005 in Prozent,K034,-22
2015,Niedersachsen,Türkei,Veränderung gegenüber 2005 in Prozent,K030,-19
2016,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03101,-12
2016,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03102,-16
2016,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03103,8
2016,Gifhorn,Türkei,Veränderung gegenüber 2005 in Prozent,K03151,-14
2016,Goslar,Türkei,Veränderung gegenüber 2005 in Prozent,K03153,-23
2016,Helmstedt,Türkei,Veränderung gegenüber 2005 in Prozent,K03154,-22
2016,Northeim,Türkei,Veränderung gegenüber 2005 in Prozent,K03155,-29
2016,Peine,Türkei,Veränderung gegenüber 2005 in Prozent,K03157,-20
2016,Wolfenbüttel,Türkei,Veränderung gegenüber 2005 in Prozent,K03158,-31
2016,Göttingen,Türkei,Veränderung gegenüber 2005 in Prozent,K03159,-21
2016,Statistische Region Braunschweig,Türkei,Veränderung gegenüber 2005 in Prozent,K031,-18
2016,Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K03241,-12
2016,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in Prozent,K03241001,-14
2016,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in Prozent,K03241999,-9
